pitcher,pitch_type,n,naive_in,inferred_in
David Peterson,ALL,1789,11.921453180685644,9.434730617529254
David Peterson,CH,295,15.98918707136672,10.227486586224513
David Peterson,CU,131,16.736196362625122,11.115250838803362
David Peterson,FF,475,9.672028671095775,8.668735165875043
David Peterson,SI,558,10.08740877649926,8.59934639399346
David Peterson,SL,330,14.878530912364301,11.257496374409094
David Robertson,ALL,1182,11.509680923249665,9.970742600165238
David Robertson,CH,21,11.301357250770163,14.839782989859046
David Robertson,CU,2,18.145315568540177,20.444171940002317
David Robertson,FC,748,10.204860014300618,9.33872165214484
David Robertson,FF,2,19.242588595873414,18.39785159684265
David Robertson,KC,313,14.289186431658228,10.86538474857571
David Robertson,SI,17,13.74760114561024,12.227050363157929
David Robertson,SL,79,13.473041647780194,10.56493190250846
Davis Daniel,ALL,494,10.720000178872366,9.031593975300654
Davis Daniel,CH,85,10.756186629878489,9.152617413497056
Davis Daniel,CU,38,13.600771620729017,13.896332404539487
Davis Daniel,FF,234,10.696013373701696,9.012389446784887
Davis Daniel,FS,18,8.140576229210385,7.8861855614424
Davis Daniel,SL,119,10.457480467417405,8.289017860856301
Davis Martin,ALL,822,10.906631061722221,9.726667201031471
Davis Martin,CH,158,10.630046397100788,10.371153671513863
Davis Martin,CU,60,13.998913583363247,12.29853930473223
Davis Martin,FF,236,12.054559739277297,9.639600891731487
Davis Martin,SL,149,9.645540007186248,8.708274529307696
Davis Martin,ST,219,9.628856954206634,9.605703142034406
Daysbel Hernández,ALL,294,12.088022132743127,10.258854291659322
Daysbel Hernández,FF,128,11.474015211503307,10.20325232295901
Daysbel Hernández,SI,5,11.80155486054266,6.575491121147753
Daysbel Hernández,SL,161,12.953106146176935,10.519125643076794
Dean Kremer,ALL,1912,11.02530607938097,9.879745654327689
Dean Kremer,CU,215,12.379616322637425,12.141102967317504
Dean Kremer,FC,444,10.36358411034248,9.31014408892384
Dean Kremer,FF,617,10.354156725089588,9.342946773611299
Dean Kremer,FS,336,12.398610709222496,11.258983301613284
Dean Kremer,SI,300,10.758954412371168,8.845293007885617
Declan Cronin,ALL,1040,11.515125730459083,10.33078568176913
Declan Cronin,CH,1,9.345398697179192,6.872342851079417
Declan Cronin,FF,73,11.723920146937298,9.567915623800419
Declan Cronin,SI,428,10.93903955826305,9.862753924104327
Declan Cronin,SL,530,11.824548076484849,10.692692191529423
Declan Cronin,ST,8,24.243257751934962,17.328174244690672
Dedniel Núñez,ALL,499,11.1921521291478,9.63874019839792
Dedniel Núñez,CH,16,13.15944854088793,9.680518917716512
Dedniel Núñez,CU,1,9.333881556405101,16.51109086715811
Dedniel Núñez,FF,238,8.626038764124978,8.352602216460896
Dedniel Núñez,SL,244,14.234168812265125,10.481090128426054
Deivi García,ALL,261,14.146809328521973,13.10490757655768
Deivi García,CH,32,12.61173287192183,12.616348707082828
Deivi García,CU,39,16.534186875741117,15.835393923988716
Deivi García,FF,145,13.28732280802338,11.863872829918746
Deivi García,ST,45,16.411589317764363,14.575760327414132
Dennis Santana,ALL,1094,11.140547109237701,10.428063888875784
Dennis Santana,CH,92,13.329748899155632,10.92830732803042
Dennis Santana,CU,2,7.24508342123666,8.510461686811292
Dennis Santana,FC,214,10.026636925055914,9.808741414006711
Dennis Santana,FF,290,11.103756309127338,11.070036911239907
Dennis Santana,SI,144,10.836082422113012,9.84631424297061
Dennis Santana,SL,352,11.725280495685404,10.533542276064004
Derek Law,ALL,1258,10.722313524440377,10.154254115264875
Derek Law,CH,60,9.235948822785842,8.565557924720244
Derek Law,CU,47,16.334981126090693,14.088415419584033
Derek Law,FC,468,9.918509856697586,9.486032442656812
Derek Law,FF,174,11.54713222081407,9.852750775177867
Derek Law,SI,126,11.74675868652584,10.735274368095563
Derek Law,SL,383,10.910864990311355,10.320466362737138
Devin Williams,ALL,364,12.855682279569557,9.78962337516056
Devin Williams,CH,168,13.369173183723525,9.832541840532897
Devin Williams,FF,196,11.85700854778215,9.67484119620507
Diego Castillo,ALL,136,11.976099827092096,11.262822823421729
Diego Castillo,CH,1,32.183677477295134,33.541901520881915
Diego Castillo,FF,8,11.252291160201832,10.707166781997417
Diego Castillo,SI,36,10.6805020754352,9.766738205584954
Diego Castillo,SL,91,12.776672844277458,11.696026932387728
Dillon Tate,ALL,571,11.055781231711899,10.441769431470941
Dillon Tate,CH,74,13.280204767250272,11.553999284833694
Dillon Tate,FF,1,16.014131668837646,19.88442939600998
Dillon Tate,SI,307,9.400665879812511,8.950390449266418
Dillon Tate,ST,189,12.755383948230264,12.78456468902545
Dinelson Lamet,ALL,68,16.80808077726472,12.816281642420606
Dinelson Lamet,CH,1,8.854970347475298,11.318327661868985
Dinelson Lamet,FF,33,17.858209201841877,12.79980699891261
Dinelson Lamet,SI,3,12.509892370237456,13.253005238267447
Dinelson Lamet,SL,31,14.833502788766301,13.702525764169852
Domingo Germán,ALL,343,11.989272897738852,10.778228834874799
Domingo Germán,CH,77,9.455434049212595,9.649916227267175
Domingo Germán,CU,111,12.964735873284804,10.778228834874799
Domingo Germán,FF,141,12.540224076646181,11.092543577041766
Domingo Germán,SI,14,14.366939601144095,13.154708903282831
Dominic Leone,ALL,329,12.889850848739513,9.688529701968353
Dominic Leone,CH,86,13.12043325365692,9.152987933259809
Dominic Leone,FC,51,11.752486958581994,9.487455305432823
Dominic Leone,FF,85,14.811755026154257,11.44370995136475
Dominic Leone,SI,29,9.174750224781786,6.37852234296624
Dominic Leone,SL,64,14.558609932379984,11.532608672060078
Dominic Leone,ST,14,11.706353318900431,8.723010373139068
Dominic Smith,ALL,29,16.435170755694557,15.392070567648368
Dominic Smith,EP,28,16.25561511368603,14.883481997231975
Dominic Smith,FA,1,31.8963548316403,24.760542172506327
Donovan Walton,ALL,12,11.35987141342397,10.113925047169648
Donovan Walton,FA,12,11.35987141342397,10.113925047169648
Drew Rasmussen,ALL,423,10.446731285603098,8.777276433013052
Drew Rasmussen,FC,113,13.496165693690092,9.798171402284243
Drew Rasmussen,FF,163,8.24391872599728,8.161353441288613
Drew Rasmussen,SI,123,10.444374484661706,8.350884416340206
Drew Rasmussen,ST,24,18.352275856495044,12.816168123503452
Drew Smith,ALL,307,10.760256710917899,10.410744497573198
Drew Smith,CH,15,18.01134185715413,14.028925837337333
Drew Smith,CU,24,16.17841759074556,13.41265523371418
Drew Smith,FC,83,10.392533827316315,10.4499690665231
Drew Smith,FF,141,10.03924952304147,9.881828479145446
Drew Smith,SL,44,10.179639381960278,10.098917600691
Drew Smyly,ALL,928,12.09115574862874,10.39437756414861
Drew Smyly,FC,30,13.344382805858015,8.537304393935493
Drew Smyly,FF,3,17.711769357535225,14.613346166762646
Drew Smyly,KC,455,15.111767384150808,11.737117116361123
Drew Smyly,SI,439,9.960438508668258,9.314070651393358
Drew Smyly,ST,1,9.70098532586745,9.148261564148852
Drew Thorpe,ALL,659,10.445486319921216,9.49239311592972
Drew Thorpe,CH,237,10.253037570543322,9.12430914568834
Drew Thorpe,FC,95,9.850482807413913,10.274776822774685
Drew Thorpe,FF,209,10.64708246104477,10.194121468559374
Drew Thorpe,SL,95,9.807329653546244,7.988470817887022
Drew Thorpe,ST,23,13.060508590572448,10.56864401935808
Dylan Cease,ALL,2990,11.564892178268,10.27995827998949
Dylan Cease,CH,23,19.72444793550975,17.62833371977179
Dylan Cease,FC,19,6.990175563017201,7.770286231791531
Dylan Cease,FF,1317,10.12274265936056,9.781923546025368
Dylan Cease,KC,223,13.305272569610993,11.25913024945688
Dylan Cease,SI,2,7.223498394553346,7.4647916370465985
Dylan Cease,SL,1283,12.625965640786646,10.456769270677505
Dylan Cease,ST,123,12.997221654082942,11.596481423549362
Dylan Coleman,ALL,16,13.282519134294343,14.305830536492437
Dylan Coleman,FC,5,7.4542990387792285,8.183568420221826
Dylan Coleman,FF,10,13.282519134294343,14.305830536492437
Dylan Coleman,ST,1,33.12392236184139,27.803335713291958
Dylan Dodd,ALL,33,8.65178417747213,8.68109224654962
Dylan Dodd,CH,5,21.24986793594435,18.093901826247507
Dylan Dodd,FC,7,11.578496216996777,11.72915368235892
Dylan Dodd,FF,14,7.025391714386718,7.228259387583805
Dylan Dodd,SL,7,6.633807997146112,4.9825228330857385
Dylan Floro,ALL,979,10.237984369780946,8.956347755752253
Dylan Floro,CH,94,10.658507926761153,8.560045303432632
Dylan Floro,FF,139,12.170994186465508,9.84985043231723
Dylan Floro,SI,486,9.081165094101063,8.49490001611797
Dylan Floro,SL,260,11.092294859083168,9.438879479300816
Dylan Lee,ALL,797,10.73910662653771,8.922304077589391
Dylan Lee,CH,97,8.906911042693745,8.134022208146868
Dylan Lee,FF,256,10.13471878486823,8.629601395648558
Dylan Lee,SL,444,11.433729990490793,9.515696650095588
Easton Lucas,ALL,241,11.133801072391314,10.51118028728728
Easton Lucas,CH,12,15.171637396644712,12.95222995694682
Easton Lucas,FC,51,10.139170136866058,10.001267984016051
Easton Lucas,FF,129,10.697919216602397,10.505472267310116
Easton Lucas,SL,5,10.529293911890923,7.777552753464017
Easton Lucas,ST,44,12.665526820739144,11.26818481914969
Eddy Alvarez,ALL,11,13.224356454237272,16.14592893689702
Eddy Alvarez,CH,2,12.023864073750847,10.485511282756868
Eddy Alvarez,CU,2,30.537915939344717,30.90731669393751
Eddy Alvarez,SL,7,13.224356454237272,16.14592893689702
Edgardo Henriquez,ALL,59,12.922828267382114,12.539764656755484
Edgardo Henriquez,FC,3,5.250941728585565,7.86097671972804
Edgardo Henriquez,FF,38,14.466329177808861,12.987458933122625
Edgardo Henriquez,SL,18,14.204138040164725,15.323143986915806
Eduard Bazardo,ALL,415,11.834974560730261,9.82874877634455
Eduard Bazardo,FF,115,10.080382355132041,10.25653372205566
Eduard Bazardo,FS,32,13.961980157052158,10.286083179036012
Eduard Bazardo,SI,75,10.41101945649307,10.17497966630063
Eduard Bazardo,ST,193,12.727133719178385,9.57731133977242
Eduardo Rodriguez,ALL,840,9.319583919074296,8.679608014859223
Eduardo Rodriguez,CH,190,11.368772603252285,9.376755831178475
Eduardo Rodriguez,FC,162,8.869299550598921,7.733258964992945
Eduardo Rodriguez,FF,359,8.657220464785945,8.458634557697392
Eduardo Rodriguez,SI,71,8.824639423661166,8.283849338197106
Eduardo Rodriguez,SL,58,10.36871516720942,9.506624707279006
Eduardo Salazar,ALL,414,11.466482875211934,10.806203636118756
Eduardo Salazar,FF,31,12.764361451238972,9.085439057435023
Eduardo Salazar,SI,209,10.313290123717602,10.03804497261886
Eduardo Salazar,SL,174,13.641660807757855,11.456259178199186
Edward Cabrera,ALL,1614,11.202893497299236,10.267799234481249
Edward Cabrera,CH,520,11.170936099612447,9.838180588284725
Edward Cabrera,CU,357,11.880720134827719,10.992232353162365
Edward Cabrera,FF,453,10.623246317247233,10.211367449504285
Edward Cabrera,SI,149,10.901105695212344,9.128311746724735
Edward Cabrera,SL,135,12.074955744867822,10.976541628169105
Edwin Díaz,ALL,867,12.531955591274405,11.10369167248623
Edwin Díaz,FF,450,11.97285865599503,10.936313391808545
Edwin Díaz,SL,417,13.133634154825854,11.433616627532324
Edwin Uceta,ALL,637,11.224617538371328,9.667845289153
Edwin Uceta,CH,214,15.728601235233075,10.423111805544274
Edwin Uceta,CU,4,22.079255722934413,14.124872858152816
Edwin Uceta,FC,138,8.891437803489465,8.989275590213463
Edwin Uceta,FF,255,9.51912403465516,9.471135577948234
Edwin Uceta,SI,1,9.821596643592406,11.123409492856654
Edwin Uceta,ST,25,8.191402764374054,10.955490771841061
Eli Morgan,ALL,675,10.75412808629477,9.599040222738505
Eli Morgan,CH,159,10.238735509709116,9.160344625548847
Eli Morgan,FF,279,11.772384280640527,9.493399567839818
Eli Morgan,SL,237,10.387818295551853,9.872183383765211
Eli Villalobos,ALL,70,14.41748528143577,11.662425732990101
Eli Villalobos,FF,38,12.028890342628646,10.875803511933798
Eli Villalobos,FS,10,16.151547401684383,12.495869636989834
Eli Villalobos,SL,22,15.74122077725658,14.744955657465473
Elieser Hernández,ALL,145,11.532020923873864,10.407203793579097
Elieser Hernández,CH,21,11.4361281672113,10.724493311577056
Elieser Hernández,FC,38,14.226423407537109,12.96820161230166
Elieser Hernández,FF,68,12.45442341297915,10.032150187408053
Elieser Hernández,SI,12,9.854203009926472,10.781273297446049
Elieser Hernández,SL,6,8.272175576816947,6.54129458353427
Elvis Peguero,ALL,741,12.374648041475332,10.104317556641677
Elvis Peguero,SI,366,11.356322249466428,10.081086933395335
Elvis Peguero,SL,375,13.287668364188338,10.17604580814952
Emerson Hancock,ALL,923,10.7112985907585,9.140143748970116
Emerson Hancock,CH,204,12.670906008175212,9.923952623946413
Emerson Hancock,FC,54,10.296072125718979,7.1568190761417165
Emerson Hancock,FF,301,9.182033619988509,9.021466613774423
Emerson Hancock,SI,263,10.397295971069251,8.993721566636333
Emerson Hancock,SL,100,13.111101633743694,9.53033375282774
Emerson Hancock,ST,1,31.86232920545001,27.760784654318915
Emilio Pagán,ALL,576,10.394731688107367,9.707340245946678
Emilio Pagán,FC,158,9.646069520544536,9.770978080818935
Emilio Pagán,FF,332,9.882095721353918,9.158832714880667
Emilio Pagán,FS,86,13.134524879112966,11.77421179373253
Emmanuel Clase,ALL,1090,9.807451355026634,9.459427612794109
Emmanuel Clase,FC,851,9.572056620357063,9.339295344827278
Emmanuel Clase,SI,20,6.83077595910755,7.36720179725509
Emmanuel Clase,SL,219,11.052249722420289,10.578996171974671
Emmanuel Ramirez,ALL,359,12.469648286084572,10.607880893374073
Emmanuel Ramirez,FF,192,10.28098946648889,9.637182132772288
Emmanuel Ramirez,FS,132,16.311557421022815,11.955186926351434
Emmanuel Ramirez,SL,35,16.93236029722594,15.392682499374976
Emmanuel Rivera,ALL,49,11.750365518777564,10.485586063539202
Emmanuel Rivera,CH,12,12.501082340173353,13.601657782081299
Emmanuel Rivera,EP,25,11.178809469463136,9.834285112368178
Emmanuel Rivera,FA,12,11.04400795001676,11.851901161908831
Enoli Paredes,ALL,244,12.883342843098458,12.00996430377544
Enoli Paredes,FF,97,12.931965251900612,12.16287906864634
Enoli Paredes,SI,52,16.15273513501623,11.57991123344107
Enoli Paredes,SL,95,11.450084811154978,11.90775737659845
Enrique Hernández,ALL,39,16.11558464272074,13.0826794586076
Enrique Hernández,CS,3,13.157811239864486,14.705966329050923
Enrique Hernández,EP,35,16.11558464272074,12.06386673247754
Enrique Hernández,FA,1,41.33446731741944,26.41159586487576
Enyel De Los Santos,ALL,1069,11.640428849003204,9.432071683566742
Enyel De Los Santos,CH,84,13.020480583004652,11.838349005403291
Enyel De Los Santos,FF,525,11.13124021438918,8.772613787056375
Enyel De Los Santos,SI,1,10.030178317712313,5.711869362176067
Enyel De Los Santos,SL,459,11.781721217657275,9.582847128990242
Erasmo Ramírez,ALL,285,12.276791550020695,10.795651634675826
Erasmo Ramírez,CH,19,21.549279109262656,15.0384883452349
Erasmo Ramírez,CU,28,14.69468731029898,11.160722380170416
Erasmo Ramírez,FC,114,12.117879709174712,11.672978341921013
Erasmo Ramírez,FF,14,8.63475400821441,9.505824672536857
Erasmo Ramírez,SI,110,11.258608733116088,9.51692989144765
Eric Orze,ALL,40,15.035322682814016,11.118214237911234
Eric Orze,FF,17,18.31428368164086,13.95097488951847
Eric Orze,FS,19,11.498300456584543,8.980309526222436
Eric Orze,SL,4,19.009714270490036,18.375876899575985
Erick Fedde,ALL,2693,10.123528472557549,9.005096091305147
Erick Fedde,CH,450,12.031308058646365,9.162045227549047
Erick Fedde,FC,863,9.427461076312285,8.830085315186778
Erick Fedde,FF,17,10.28147795312992,9.147704545490518
Erick Fedde,SI,816,9.995724242565812,8.912117476452607
Erick Fedde,ST,547,10.160788952068515,9.22884050432648
Erik Miller,ALL,1162,11.129811284390033,10.286878779702015
Erik Miller,CH,392,11.266332494559151,10.051963217956235
Erik Miller,CU,1,2.4058192502607008,2.0797897892930544
Erik Miller,FF,582,10.727614984162576,10.046146507318829
Erik Miller,ST,187,12.549410159617283,12.31598173619196
Erik Sabrowski,ALL,284,11.403768395969378,10.138171383709544
Erik Sabrowski,CU,69,12.706255993657859,11.177653872842164
Erik Sabrowski,FF,150,11.212938171194068,10.417477469997117
Erik Sabrowski,SL,65,11.174286492561178,9.527313813228462
Erik Swanson,ALL,637,11.73900185169991,10.268084062447214
Erik Swanson,FF,315,9.922199940939507,9.729942355769296
Erik Swanson,FS,198,13.80790364245447,10.52494130641313
Erik Swanson,SL,124,11.925856783693074,11.469440343038897
Ernie Clement,ALL,9,10.393643623927677,8.54566649058881
Ernie Clement,FA,9,10.393643623927677,8.54566649058881
Ethan Roberts,ALL,458,11.284116143874474,10.21239692457607
Ethan Roberts,FC,149,11.539211959412777,9.692922583874731
Ethan Roberts,SI,38,10.432039120119097,10.139689687764095
Ethan Roberts,ST,271,11.353656174890926,10.439628107564069
Evan Justice,ALL,8,16.086980804612267,12.730952953921957
Evan Justice,FF,7,16.95004219688006,14.3619495075242
Evan Justice,SL,1,3.6518236340081818,2.8561593725956436
Evan Kravetz,ALL,4,11.667728333495425,10.544791492817772
Evan Kravetz,FF,2,16.53345237256415,16.55145376295757
Evan Kravetz,FS,1,1.7808067472172602,6.949923155341169
Evan Kravetz,KC,1,18.67488643759197,14.139659830294375
Evan Phillips,ALL,875,12.36303244064353,9.674045307122046
Evan Phillips,FC,129,10.598730341858738,10.058162560383225
Evan Phillips,FF,324,13.988437565450802,8.981602009320483
Evan Phillips,SI,83,11.714258663504769,9.44664256749494
Evan Phillips,ST,339,11.99063835494672,10.25762385501263
Fernando Cruz,ALL,1052,12.070443630249322,11.261843640484813
Fernando Cruz,CH,1,13.12251713995871,7.415797767411846
Fernando Cruz,FC,268,10.41722042320022,10.409729766431871
Fernando Cruz,FF,344,11.170853270009587,10.451146305062418
Fernando Cruz,FS,435,14.355461366838727,13.368500686617507
Fernando Cruz,SI,2,12.361597893009218,13.77364610083503
Fernando Cruz,SL,2,20.718335033479903,18.26214239319699
Forrest Whitley,ALL,94,11.992806187872153,10.970806370964883
Forrest Whitley,CH,2,26.969412458582205,24.81678890962672
Forrest Whitley,CU,17,10.423608257012933,10.07612276360774
Forrest Whitley,FC,5,8.464785264213372,6.753263864396593
Forrest Whitley,FF,14,13.065706318062993,11.453005876875586
Forrest Whitley,FS,2,22.062536391753476,18.617917769830118
Forrest Whitley,SI,50,12.132258400235884,10.677329165346183
Forrest Whitley,SV,4,16.28604394532381,12.150654990124057
Framber Valdez,ALL,2467,11.533775896121568,10.225554497995443
Framber Valdez,CH,427,12.16802950702256,9.919964189221227
Framber Valdez,CU,786,13.47258872638978,11.169737964946304
Framber Valdez,FF,18,12.919864238814041,13.595158612677313
Framber Valdez,SI,1124,9.950080232082518,9.589785906555123
Framber Valdez,SL,112,13.966023087023668,12.130016811372833
Frankie Montas,ALL,2450,10.378735131181642,9.343554385938255
Frankie Montas,FC,443,9.17865651120739,9.092008078122289
Frankie Montas,FF,814,10.400082328685244,9.304653877039662
Frankie Montas,FS,460,14.06258643787111,10.57363513943746
Frankie Montas,SI,475,8.407540976050369,8.625229325646881
Frankie Montas,SL,151,10.024159568250539,8.730735544568562
Frankie Montas,ST,107,10.614863873480177,8.87664947148363
Fraser Ellard,ALL,404,11.440732889201058,11.209585751383027
Fraser Ellard,CH,15,12.98737119786886,10.793332862665936
Fraser Ellard,FC,36,9.605511065773001,10.580359171277962
Fraser Ellard,FF,227,11.043217370870149,10.773903952771468
Fraser Ellard,SI,34,8.520406262687644,8.253446198720113
Fraser Ellard,SL,92,15.325426263933078,14.021432654104425
Freddy Peralta,ALL,2691,12.978322063914993,10.513820212045148
Freddy Peralta,CH,482,14.09533430541341,10.45321287806295
Freddy Peralta,CU,175,13.593425937792139,13.485891830161561
Freddy Peralta,FF,1462,12.974067887819793,10.218807620149303
Freddy Peralta,SI,2,12.113078942656504,11.052887884613467
Freddy Peralta,SL,555,11.903759951722288,10.60164027093377
Freddy Peralta,ST,15,11.498180989286533,13.571388511654723
Gabe Speier,ALL,380,11.9134783806963,10.23357866997034
Gabe Speier,CH,3,11.963985017098333,9.270112082445548
Gabe Speier,FF,132,9.617340949966165,9.892375497317353
Gabe Speier,SI,131,12.269610240821967,10.365071010293613
Gabe Speier,SL,108,14.698874128815149,10.781356636577177
Gabe Speier,ST,6,19.82531015858094,12.96579051805626
Garrett Cleavinger,ALL,1004,11.776983381367094,10.31239941897346
Garrett Cleavinger,FC,254,11.334617053678935,9.431370122247792
Garrett Cleavinger,FF,248,11.465666978181755,11.212158446302892
Garrett Cleavinger,SI,96,9.684612721527154,9.97774910500524
Garrett Cleavinger,SL,237,11.916677284763772,9.334795223924724
Garrett Cleavinger,ST,169,14.254987079328147,11.504978167900891
Garrett Crochet,ALL,2173,11.396716856059715,9.983303171497933
Garrett Crochet,CH,135,12.572476834566345,11.060854208632911
Garrett Crochet,FC,611,10.400028072672036,10.448828609382387
Garrett Crochet,FF,1170,11.639007843786262,9.57662465361604
Garrett Crochet,SI,47,10.565962082829516,9.493398228968369
Garrett Crochet,ST,210,12.505864581928506,11.19120135949618
Garrett Hampson,ALL,13,19.932869526308902,17.39140876631305
Garrett Hampson,CU,8,19.641885673295192,17.764822717262295
Garrett Hampson,SL,5,21.2241717748336,16.773424271039016
Garrett Stubbs,ALL,42,13.930354464529866,10.950953063098837
Garrett Stubbs,CS,2,23.212351315224716,9.89475336898484
Garrett Stubbs,EP,33,13.223555293540525,10.867531044085554
Garrett Stubbs,FA,7,14.313952298766576,12.369200448662426
Garrett Whitlock,ALL,216,9.662631864746768,8.678985488617554
Garrett Whitlock,CH,58,8.76344363092865,8.833752090398592
Garrett Whitlock,FC,34,10.559675053029306,8.983974285370197
Garrett Whitlock,SI,49,8.3735574819804,7.517692001370562
Garrett Whitlock,SL,36,10.49072942090605,9.521917662060238
Garrett Whitlock,ST,39,9.721642524802284,9.659587911072377
Gavin Hollowell,ALL,28,12.060847643726717,10.294182732078692
Gavin Hollowell,FF,14,12.060847643726717,9.311509303076031
Gavin Hollowell,SI,2,15.823243394832492,11.593752487860142
Gavin Hollowell,ST,12,10.454120440212012,8.954332199881335
Gavin Stone,ALL,2027,10.581766630898983,9.266238244475087
Gavin Stone,CH,545,10.081144849381225,9.806802445942928
Gavin Stone,CU,84,10.869545643002308,9.900225175494468
Gavin Stone,FC,108,9.331007837447029,8.862487555346572
Gavin Stone,FF,527,11.710534427686932,9.512367660588106
Gavin Stone,SI,435,10.376246049763902,8.12796530217637
Gavin Stone,SL,295,10.592093503330696,9.029550178592379
Gavin Stone,ST,33,9.532279293450141,10.771097682978363
Gavin Williams,ALL,1278,10.499011799458632,9.684477482808912
Gavin Williams,CH,68,14.1934349408122,11.497848933045113
Gavin Williams,CU,255,14.335109465690989,12.939479218959402
Gavin Williams,FC,166,9.761456346871803,8.960862018522064
Gavin Williams,FF,663,9.438840092499447,8.569333646899024
Gavin Williams,SL,126,11.052656180325826,10.474950534628364
Geoff Hartlieb,ALL,130,10.572227228332213,9.99285999385761
Geoff Hartlieb,FC,35,10.88827523205089,10.023067331747763
Geoff Hartlieb,FF,36,12.378885742205568,9.84266490502631
Geoff Hartlieb,SI,34,10.03863325454127,10.619684074678453
Geoff Hartlieb,SL,25,10.494789576193977,9.046788336504743
George Kirby,ALL,2800,9.774203377231752,8.616218052469673
George Kirby,FC,10,10.449118266814422,9.53950860918911
George Kirby,FF,962,8.834676786566101,8.148797623516202
George Kirby,FS,289,13.82215927702782,11.126141288286846
George Kirby,KC,226,12.37911970284795,10.152769594744452
George Kirby,KN,1,24.13655954582255,20.963058799728888
George Kirby,SI,640,9.244907029654456,7.997459942336349
George Kirby,ST,672,9.902937803256545,8.876420803903795
George Soriano,ALL,496,11.19681903616896,10.308492261621158
George Soriano,CH,89,11.297988193057508,10.603378223092264
George Soriano,FF,214,11.620663747196378,10.276048004157708
George Soriano,SL,4,17.673745633846274,13.852049694032345
George Soriano,ST,189,10.299536301653685,10.106564344706591
Gerardo Reyes,ALL,78,12.358400036345483,11.456352427552341
Gerardo Reyes,FC,6,18.050600015728335,18.67439996565767
Gerardo Reyes,FF,48,9.904476954068961,10.459481896333857
Gerardo Reyes,SL,24,14.835397367063727,12.013321905013116
Germán Márquez,ALL,67,11.078112940750046,10.057948238009141
Germán Márquez,CH,2,19.97647600325638,18.668696478129
Germán Márquez,FF,27,11.078112940750046,9.814939963976352
Germán Márquez,KC,13,14.53024366118765,8.152488944683428
Germán Márquez,SI,6,8.373227609333693,9.597907707110702
Germán Márquez,SL,19,10.673731497593769,10.964671209247042
Gerrit Cole,ALL,1635,10.027198386674323,8.752134640877548
Gerrit Cole,CH,66,11.880274119917434,11.04092070573231
Gerrit Cole,FC,254,7.794445467130464,7.999790076031672
Gerrit Cole,FF,747,10.751068008110835,8.409514172743433
Gerrit Cole,KC,307,11.519151785791898,10.412713826839315
Gerrit Cole,SI,29,9.829424627097588,10.000002271302623
Gerrit Cole,SL,232,9.074959328670623,8.691816911106876
Gerson Garabito,ALL,480,11.09284024728501,10.212041919138377
Gerson Garabito,CH,57,15.352258090125458,10.925409092326696
Gerson Garabito,CU,160,10.581875228688263,9.828332234596944
Gerson Garabito,FF,185,11.05562919786626,10.262406672681873
Gerson Garabito,SI,54,9.72280612214539,8.821049059999904
Gerson Garabito,SL,24,15.160990726101367,14.043894791462035
Giovanny Gallegos,ALL,366,12.032322503022899,11.029946074485956
Giovanny Gallegos,CH,25,13.909192362869065,12.119048423878962
Giovanny Gallegos,FF,164,11.266916058057147,9.99765142049037
Giovanny Gallegos,SI,1,10.567782627001499,11.807906455822376
Giovanny Gallegos,SL,176,13.114043655744261,11.402977225252073
Gordon Graceffo,ALL,103,12.526316588206603,9.90655264503545
Gordon Graceffo,CH,24,10.338236479363069,8.476781540137065
Gordon Graceffo,CU,16,12.203631997872865,10.627857263925094
Gordon Graceffo,FF,43,14.40286429830475,10.710819809949138
Gordon Graceffo,SL,20,11.916717062537494,9.356837051935102
Grae Kessinger,ALL,11,8.481336037039663,8.500040629444394
Grae Kessinger,FA,11,8.481336037039663,8.500040629444394
Graham Ashcraft,ALL,1206,11.08418544689223,10.611208351839458
Graham Ashcraft,CH,59,15.237488277376894,13.609518582156696
Graham Ashcraft,FC,590,9.938656310960074,9.387284228370236
Graham Ashcraft,SI,178,11.850717546554629,11.64613676858243
Graham Ashcraft,SL,379,11.62165146130324,11.696803936748283
Grant Anderson,ALL,470,9.167513576199603,8.525934377532376
Grant Anderson,CH,35,13.65277942156512,10.985098101638572
Grant Anderson,FC,14,10.548782939278613,9.273892152043738
Grant Anderson,FF,132,9.734943045942504,9.350009026382018
Grant Anderson,SI,112,8.774489841021504,8.421654103489299
Grant Anderson,SL,177,7.538344622987642,6.933131545989003
Grant Hartwig,ALL,110,12.816931889868503,11.626680000819352
Grant Hartwig,CH,6,23.361511020372884,21.30050902866001
Grant Hartwig,FC,23,12.949330588043916,10.56773015651326
Grant Hartwig,FF,5,10.600721583499396,11.592659295907342
Grant Hartwig,SI,38,11.212488166780133,10.98173969177892
Grant Hartwig,ST,38,13.06896724860123,12.346181205092464
Grant Holman,ALL,284,10.808594078379004,9.901319415210093
Grant Holman,FF,150,8.701236104784613,9.010077746141867
Grant Holman,FS,95,12.735697526287984,10.770886665353586
Grant Holman,SL,39,11.378672915676496,9.215391067247152
Grant Holmes,ALL,992,10.603448764673011,9.301299347206015
Grant Holmes,CH,11,14.886822096992507,7.613411263383816
Grant Holmes,CU,205,11.01838607838196,9.495271461120248
Grant Holmes,FC,79,11.147569712844174,10.179717350504252
Grant Holmes,FF,377,10.535897993483822,8.94925259410658
Grant Holmes,SL,320,9.964127482569978,9.44909997824526
Grayson Rodriguez,ALL,1700,10.425439558606136,9.549720530060878
Grayson Rodriguez,CH,357,10.831034405109657,9.558386662843345
